Headline,Source,Year,Month,Day,Date_id,Pre-Covid,Bias,Cred,Sentiment
How the Virus Slowed the Booming Wind Energy Business,The New York Times,2020,10,27,77,1,0,0,-1
"World Rugby Bars Transgender Women, Baffling Players",The New York Times,2020,10,27,77,1,0,0,-1
Lorraine Bracco Goes Searching For Her Sicilian Slice of Life,The New York Times,2020,10,27,77,1,0,0,1
Fights Erupt During ‘Jews for Trump’ Rally in Manhattan,The New York Times,2020,10,27,77,1,0,0,-1
"In Madagascar, Endangered Lemurs Find a Private Refuge",The New York Times,2020,10,27,77,1,0,0,0
"Susan Hendl, Ballet Master and Dancer, Dies at 73",The New York Times,2020,10,27,77,1,0,0,-1
The Republican Party’s Supreme Court,The New York Times,2020,10,27,77,1,0,0,1
A Rule for Cleaner Dishes,The Wall Street Journal,2020,10,27,77,1,1,1,1
Coping With the Covid Winter,The Wall Street Journal,2020,10,27,77,1,1,1,0
Tamer Tales of Terror,The Wall Street Journal,2020,10,27,77,1,1,1,-1
The Riots in Philadelphia,The Wall Street Journal,2020,10,27,77,1,1,1,-1
"Eli Lilly Earnings, Halted Covid-19 Drug Trial Disappoint Investors",The Wall Street Journal,2020,10,27,77,1,1,1,-1
The Big Choice,The Wall Street Journal,2020,10,27,77,1,1,1,1
Covid-19 Antibodies Study Shows Decline Over Time,The Wall Street Journal,2020,10,27,77,1,1,1,-1
Pentagon awards Texas A&M $100 million to manage hypersonic weapons alliance,The Washington Times,2020,10,27,77,1,1,2,-1
Amy Coney Barrett to face election challenges after Supreme Court confirmation,The Washington Times,2020,10,27,77,1,1,2,1
Zuckerberg says Facebook helped register 4.4 million voters for 2020,The Washington Times,2020,10,27,77,1,1,2,0
"Odell Beckham Jr., Browns receiver, out for season with torn ACL",The Washington Times,2020,10,27,77,1,1,2,-1
Obama says Trump worse than 'Florida Man',The Washington Times,2020,10,27,77,1,1,2,-1
Fairfax County schools to allow more students to return next month,The Washington Times,2020,10,27,77,1,1,2,-1
Lil Pump endorses Donald Trump: 'F--- sleepy Joe',The Washington Times,2020,10,27,77,1,1,2,-1
Ron Rivera celebrates completing cancer treatments,The Washington Times,2020,10,27,77,1,1,2,1
"As States Fall His Way, Biden Vows ‘Every Vote Must Be Counted’",The New York Times,2020,11,5,78,1,0,0,1
A New Front Opens in the Russia-Ukraine Conflict: Borscht,The New York Times,2020,11,5,78,1,0,0,1
"‘We Believe We Will Be the Winners,’ Biden Says",The New York Times,2020,11,5,78,1,0,0,1
Collins Wins Maine Senate Race as Gideon Concedes,The New York Times,2020,11,5,78,1,0,0,1
Oregon Decriminalizes Small Amounts of Heroin and Cocaine; Four States Legalize Marijuana,The New York Times,2020,11,5,78,1,0,0,-1
"Biden Wins Presidency, Ending Four Tumultuous Years Under Trump",The New York Times,2020,11,5,78,1,0,0,0
"As ‘Blue Wave’ Chances Crash, Wall St. Warms to Divided Government",The New York Times,2020,11,5,78,1,0,0,0
"No, Sharpies Aren’t Invalidating Ballots in Arizona",The New York Times,2020,11,5,78,1,0,0,1
Friday Night Bytes: Can Analytics Revolutionize High School Football?,The New York Times,2020,11,5,78,1,0,0,-1
The Houston Rockets Have to Keep James Harden Happy. But How?,The New York Times,2020,11,5,78,1,0,0,0
"‘Hamilton’ Was Just the Beginning. Hollywood Loves Broadway, Again.",The New York Times,2020,11,5,78,1,0,0,1
Some Suburban Strongholds Swing Back to G.O.P. in N.Y. and Across U.S.,The New York Times,2020,11,5,78,1,0,0,1
False News Targeting Latinos Trails the Election,The New York Times,2020,11,5,78,1,0,0,-1
"Election Night on TikTok: Anxiety, Analysis and Wishful Thinking",The New York Times,2020,11,5,78,1,0,0,1
"Baron Wolman, Whose Photos Helped Start Rolling Stone, Dies at 83",The New York Times,2020,11,5,78,1,0,0,-1
"Publishers of WSJ, New York Times Ride Subscription Growth to Higher Profits",The Wall Street Journal,2020,11,5,78,1,1,1,1
Legalizing Marijuana Back in Spotlight in New York as New Jersey Passes Referendum,The Wall Street Journal,2020,11,5,78,1,1,1,1
Joe Biden’s Non-Mandate,The Wall Street Journal,2020,11,5,78,1,1,1,-1
"For Uber, Coronavirus Pandemic Is Still Weighing on Rides Business",The Wall Street Journal,2020,11,5,78,1,1,1,0
Another Election Goes to Court,The Wall Street Journal,2020,11,5,78,1,1,1,1
Georgia election lawsuit: Trump campaign sues over late absentee ballots,The Washington Times,2020,11,5,78,1,1,2,-1
Cleveland 'Dump Trump' house shooting probed by police,The Washington Times,2020,11,5,78,1,1,2,-1
Trump warns Democrats are 'trying to steal the election',The Washington Times,2020,11,5,78,1,1,2,-1
Record-breaking surge of faith voters flock to the polls to support Trump: Exit poll,The Washington Times,2020,11,5,78,1,1,2,1
Cameron Webb concedes to Robert Good in Virginia's 5th Congressional District,The Washington Times,2020,11,5,78,1,1,2,1
"Rush Limbaugh: Trump rejects old GOP's 'duty is to lose' mentality, will fight Dems for 2020 win",The Washington Times,2020,11,5,78,1,1,2,0
Senate control in question as Democrats pick up seats,The Washington Times,2020,11,5,78,1,1,2,-1
Gary Peters wins second term in Michigan,The Washington Times,2020,11,5,78,1,1,2,1
Van Jones says 'a lot of Democrats' are hurting right now: 'We wanted to see a repudiation' of Trump,The Washington Times,2020,11,5,78,1,1,2,-1
Nevada says no more election results updates until Thursday morning,The Washington Times,2020,11,5,78,1,1,2,-1
Democrats had a decade to consolidate power. They blew their chance.,The Washington Post,2020,11,6,79,1,0,1,-1
I Am Shattered but Ready to Fight,The New York Times,2020,11,6,79,1,0,0,1
"‘Accuracy Is Vital,’ Georgia Election Official Says",The New York Times,2020,11,6,79,1,0,0,1
Officials Say Ballots Are Still Being Counted in Clark County Nevada,The New York Times,2020,11,6,79,1,0,0,-1
Norway’s Supreme Court Hears Rights Challenge to Arctic Oil Drilling,The New York Times,2020,11,6,79,1,0,0,1
Residents Feared Low-Income Housing Would Ruin Their Suburb. It Didn’t.,The New York Times,2020,11,6,79,1,0,0,-1
Hispanic Voters Deliver a Texas Win for Trump,The New York Times,2020,11,6,79,1,0,0,1
"As Britain Locks Down, Officials Work to Keep the Economy Afloat",The New York Times,2020,11,6,79,1,0,0,1
Fed Holds Rates Steady and Signals Continued Wariness,The New York Times,2020,11,6,79,1,0,0,0
N.F.L. Week 9 Predictions: Our Picks Against the Spread,The New York Times,2020,11,6,79,1,0,0,-1
Bob Baffert at the Breeders’ Cup: Awash in Favorites and Suspicion,The New York Times,2020,11,6,79,1,0,0,1
"‘Kindred’ Review: A Dreary, Derivative Hostage Thriller",The New York Times,2020,11,6,79,1,0,0,-1
N.Y.P.D. Anti-Harassment Official Accused of Racist Rants,The New York Times,2020,11,6,79,1,0,0,-1
ESPN to Lay Off 300 Employees,The New York Times,2020,11,6,79,1,0,0,-1
Chinese Journalists Sought Freedom in the U.S. Now They’re in Limbo.,The New York Times,2020,11,6,79,1,0,0,-1
Remembering the Radio Revolution,The Wall Street Journal,2020,11,6,79,1,1,1,1
"Zip Code (Saturday Cryptic Puzzle, November 7)",The Wall Street Journal,2020,11,6,79,1,1,1,-1
What CEOs Are Seeing and Saying About Covid and the Economy,The Wall Street Journal,2020,11,6,79,1,1,1,1
Crate and Barrel Pairs Up With Dr. Jane Goodall to Create Kids’ Furniture,The Wall Street Journal,2020,11,6,79,1,1,1,1
Revolt Against the Illinois Machine,The Wall Street Journal,2020,11,6,79,1,1,1,-1
House Democrats Stay On Track for Narrower Majority,The Wall Street Journal,2020,11,6,79,1,1,1,1
Donald Trump Evangelical support slipped in Michigan,The Washington Times,2020,11,6,79,1,1,2,-1
Trump campaign officials say president will win reelection by Friday,The Washington Times,2020,11,6,79,1,1,2,-1
Pennsylvania pushes back on Trump in Supreme Court filing,The Washington Times,2020,11,6,79,1,1,2,-1
"Widespread violence in New York, Portland, Minneapolis amid election protests",The Washington Times,2020,11,6,79,1,1,2,-1
Pro-life group to spend $4M on anticipated Georgia runoffs for U.S. Senate,The Washington Times,2020,11,6,79,1,1,2,-1
Donald Trump Jr. rips '2024 GOP hopefuls' who 'cower to the media mob' during election chaos,The Washington Times,2020,11,6,79,1,1,2,-1
Joe Scarborough slams Trump-supporting Christians: 'The sense of victimhood is outrageous',The Washington Times,2020,11,6,79,1,1,2,-1
"Outlook of balance in Senate hazy, but GOP appears to hold 48 seats",The Washington Times,2020,11,6,79,1,1,2,-1
Biden campaign: 'Flailing' Trump is trying to delay 'inevitable',The Washington Times,2020,11,6,79,1,1,2,-1
What scares Senate Republicans?,The Washington Post,2020,11,17,80,1,0,1,-1
We still haven’t decided what it means to ‘beat’ the pandemic,The Washington Post,2020,11,17,80,1,0,1,-1
Early Data Show Moderna’s Coronavirus Vaccine Is 94.5% Effective,The New York Times,2020,11,17,80,1,0,0,1
"Was It Worth It, Jared and Ivanka?",The New York Times,2020,11,17,80,1,0,0,1
"Trump Administration, in Late Push, Moves to Sell Oil Rights in Arctic Refuge",The New York Times,2020,11,17,80,1,0,0,-1
Hate Crimes in U.S. Rose to Highest Level in More Than a Decade in 2019,The New York Times,2020,11,17,80,1,0,0,1
Former Harvard Fencing Coach Accused of Taking $1.5 Million in Bribes,The New York Times,2020,11,17,80,1,0,0,-1
Liberals Envisioned a Multiracial Coalition. Voters of Color Had Other Ideas.,The New York Times,2020,11,17,80,1,0,0,-1
Biden’s China Policy? A Balancing Act for a Toxic Relationship,The New York Times,2020,11,17,80,1,0,0,0
Global Financial Stability Watchdog Warns That Markets Remain Vulnerable,The New York Times,2020,11,17,80,1,0,0,1
Phoenix Suns Agree to Trade for Chris Paul,The New York Times,2020,11,17,80,1,0,0,-1
Endless Subscribers: Pro Surfers Follow a New Path to Stardom,The New York Times,2020,11,17,80,1,0,0,1
"Tourism, Engine for N.Y.C. Economy, May Not Fully Recover Until 2025",The New York Times,2020,11,17,80,1,0,0,-1
Academy Museum Gives Debbie Reynolds Her Due as a Costume Conservator,The New York Times,2020,11,17,80,1,0,0,1
Why the 2020 Election Makes It Hard to Be Optimistic About the Future,The New York Times,2020,11,17,80,1,0,0,-1
Retail Sales Climbed at a Slower Pace in October,The Wall Street Journal,2020,11,17,80,1,1,1,-1
Tesla Rival Nio Posts Sharply Higher Sales,The Wall Street Journal,2020,11,17,80,1,1,1,1
Unilever Wants Bigger Bite of Plant-Based Market,The Wall Street Journal,2020,11,17,80,1,1,1,-1
Honda Looks to New Civic to Help Keep Its Edge in Sedan Market,The Wall Street Journal,2020,11,17,80,1,1,1,1
Nervous About Get-Togethers Because of Rising Covid Cases? Here’s How to Say No Gracefully,The Wall Street Journal,2020,11,17,80,1,1,1,-1
U.S. to Hand Back to Mexico Ex-Defense Minister Accused of Drug Corruption,The Wall Street Journal,2020,11,17,80,1,1,1,-1
Confirmation Mischief at the FCC,The Wall Street Journal,2020,11,17,80,1,1,1,-1
Longtime AT&T Finance Chief John Stephens to Retire Next Spring,The Wall Street Journal,2020,11,17,80,1,1,1,0
"Capitals unveil Reverse Retro jersey, with screaming eagle returning",The Washington Times,2020,11,17,80,1,1,2,-1
Fake families expose border child separation problem,The Washington Times,2020,11,17,80,1,1,2,-1
Gretchen Whitmer impeachment sought by Michigan Republicans,The Washington Times,2020,11,17,80,1,1,2,-1
Trump questions DeWine's reelection after Ohio governor calls for transition to Biden,The Washington Times,2020,11,17,80,1,1,2,-1
"Gina Carano, 'The Mandalorian' star, faces calls for her firing after anti-mask tweets",The Washington Times,2020,11,17,80,1,1,2,-1
Pentagon invests in increasing production of surgical masks,The Washington Times,2020,11,17,80,1,1,2,-1
House Democrats trumpet election overhaul package,The Washington Times,2020,11,17,80,1,1,2,0
Trump Targets Michigan in His Ploy to Subvert the Election,The New York Times,2020,11,20,81,1,0,0,-1
C.D.C. Pleads With Americans to Stay Home on Thanksgiving,The New York Times,2020,11,20,81,1,0,0,0
When Will We Throw Our Masks Away? I Asked Dr. Fauci,The New York Times,2020,11,20,81,1,0,0,0
They Championed Venezuela’s Revolution. They Are Now Its Latest Victims.,The New York Times,2020,11,20,81,1,0,0,-1
Trump’s Attempts to Overturn the Election Are Unparalleled in U.S. History,The New York Times,2020,11,20,81,1,0,0,1
"With Senate Control Hanging in Balance, ‘Crazytown’ Cash Floods Georgia",The New York Times,2020,11,20,81,1,0,0,-1
"Mnuchin to End Key Fed Emergency Programs, Limiting Biden",The New York Times,2020,11,20,81,1,0,0,-1
An Angel on the Shoulder of Your Teenage Driver (or at Least a Snitch),The New York Times,2020,11,20,81,1,0,0,1
An Arms Race in Car Stereos,The New York Times,2020,11,20,81,1,0,0,0
"Despite Uncertainty, Tokyo Olympics Promoted as Light at End of Pandemic Tunnel",The New York Times,2020,11,20,81,1,0,0,0
A New U.S. Law Would Target Doping’s Enablers. International Watchdogs Don’t Like It.,The New York Times,2020,11,20,81,1,0,0,-1
"A Festival of New Asian Art, Seeking a Direction",The New York Times,2020,11,20,81,1,0,0,1
‘Collective’ Review: When Tragedy Consumes a Nation,The New York Times,2020,11,20,81,1,0,0,0
About That Maligned Christmas Tree (and That Owl) at Rockefeller Center,The New York Times,2020,11,20,81,1,0,0,-1
"Apple, After Outcry, Makes ‘Peanuts’ Holiday Specials Available on PBS",The New York Times,2020,11,20,81,1,0,0,1
‘American Catholic’ Review: Doctrine and Democracy,The Wall Street Journal,2020,11,20,81,1,1,1,1
Walmart Heirs Back Startup Developing $10 At-Home Covid-19 Tests,The Wall Street Journal,2020,11,20,81,1,1,1,-1
"Walmart, Moderna, Amazon: Stocks That Defined the Week",The Wall Street Journal,2020,11,20,81,1,1,1,1
"Payday Lenders, Gun Salesmen—and Taking Politics Out of Banking",The Wall Street Journal,2020,11,20,81,1,1,1,-1
Harvard and Favoring Some Ethnic Groups Over Others,The Wall Street Journal,2020,11,20,81,1,1,1,0
Trump to Participate in Virtual G-20 Summit This Weekend,The Wall Street Journal,2020,11,20,81,1,1,1,0
Banks Can’t Deny Services to Entire Industries Under OCC Proposal,The Wall Street Journal,2020,11,20,81,1,1,1,1
"‘Pappyland’ Review: Distilled, My Heart",The Wall Street Journal,2020,11,20,81,1,1,1,1
Lessons of the 2020 Election: What Democrats and Republicans Must Now Do to Win,The Wall Street Journal,2020,11,20,81,1,1,1,1
Michigan Lawmakers Tell Trump They See No Reason State’s Results Would Change,The Wall Street Journal,2020,11,20,81,1,1,1,-1
"Elizabeth Warren calls on feds to hand over contract documents on COVID vaccines, therapeutics",The Washington Times,2020,11,20,81,1,1,2,-1
"Joe Biden DHS 'landing team' stocked with amnesty proponents, short on border security",The Washington Times,2020,11,20,81,1,1,2,-1
"GOP canvassers in Wayne County, Mich., want to rescind certification",The Washington Times,2020,11,20,81,1,1,2,-1
Georgia Senate runoff hopefuls lob accusations over campaign cash,The Washington Times,2020,11,20,81,1,1,2,-1
"D.C. Council Chairman Phil Mendelson, what's up?",The Washington Times,2020,11,20,81,1,1,2,-1
U.S. Economy Stumbles as the Coronavirus Spreads Widely,The New York Times,2020,11,26,82,1,0,0,-1
Verses vs. Virus: What These Poets Laureate Are Thankful For,The New York Times,2020,11,26,82,1,0,0,1
The Losses We Share,The New York Times,2020,11,26,82,1,0,0,-1
Biden Calls for Unity in Thanksgiving Address,The New York Times,2020,11,26,82,1,0,0,1
C.I.A. Officer Is Killed in Somalia,The New York Times,2020,11,26,82,1,0,0,0
"Trump Pardons Michael Flynn, Ending Case His Justice Dept. Sought to Shut Down",The New York Times,2020,11,26,82,1,0,0,-1
"In a Year of No Trade Fairs, Germany Takes It Hard",The New York Times,2020,11,26,82,1,0,0,-1
"Latinos, Long Dismissed in Hollywood, Push to Make Voices Heard",The New York Times,2020,11,26,82,1,0,0,-1
We’re Still Smarter Than Computers,The New York Times,2020,11,26,82,1,0,0,1
"Nick Saban, Alabama’s Coach, Tests Positive for Virus",The New York Times,2020,11,26,82,1,0,0,-1
Debbie Allen’s Technique? It’s All About Tough Love,The New York Times,2020,11,26,82,1,0,0,0
Eat Up! Drama is Served at These Family Dinners,The New York Times,2020,11,26,82,1,0,0,1
A Lonely New York Holiday: ‘Miss This One and Be Alive for the Next’,The New York Times,2020,11,26,82,1,0,0,1
"Priscilla Jana, Lawyer Who Battled Apartheid, Is Dead at 76",The New York Times,2020,11,26,82,1,0,0,-1
Trump’s ‘Favorite Dictator’ Imprisoned My Husband — to Test Joe Biden,The New York Times,2020,11,26,82,1,0,0,-1
TikTok Stars Proved Key in Strategy to  Fight U.S. Ban,The Wall Street Journal,2020,11,26,82,1,1,1,1
How the Snail-Mail Renaissance Is Soothing Americans Tired of Zoom,The Wall Street Journal,2020,11,26,82,1,1,1,1
Social Media’s Liability Shield Is Under Assault,The Wall Street Journal,2020,11,26,82,1,1,1,-1
"Trump Says He Pardoned Michael Flynn, Ex-National Security Adviser",The Wall Street Journal,2020,11,26,82,1,1,1,-1
GOP Sees Georgia Senate Races as ‘Firewall’ After Trump’s Loss,The Wall Street Journal,2020,11,26,82,1,1,1,-1
Black Friday? What About Sock Friday?,The Wall Street Journal,2020,11,26,82,1,1,1,-1
"With Baby Steps, Chinese Parents Test Strictness of the Two-Child Policy",The Wall Street Journal,2020,11,26,82,1,1,1,-1
U.K.’s Centrica Seeks to Sell Liquefied Natural Gas Portfolio,The Wall Street Journal,2020,11,26,82,1,1,1,-1
Stock Futures Waver in Muted Holiday Trading,The Wall Street Journal,2020,11,26,82,1,1,1,-1
The Truth About Chinese Bonds,The Wall Street Journal,2020,11,26,82,1,1,1,1
New Jersey woman charged with financing Syrian terrorist organization,The Washington Times,2020,11,26,82,1,1,2,-1
Washington's Thanksgiving matchup with Cowboys a tradition that doesn't end well,The Washington Times,2020,11,26,82,1,1,2,-1
Maryland basketball opens season with 85-67 win vs. Old Dominion,The Washington Times,2020,11,26,82,1,1,2,1
Stephen Colbert gushes during Obama interview: 'I just want to take a moment to drink you in',The Washington Times,2020,11,26,82,1,1,2,1
"Catholic bishops split over abortion, gay marriage in Biden presidency",The Washington Times,2020,11,26,82,1,1,2,-1
"He Escaped Death as a Kamikaze Pilot. 70 Years Later, He Told His Story.",The New York Times,2020,12,6,83,1,0,0,1
‘They’re Playing With Our Lives’: What Happens Next for DACA’s ‘Dreamers’,The New York Times,2020,12,6,83,1,0,0,1
"At Rally for Georgia Senators, Trump Focuses on His Own Grievances",The New York Times,2020,12,6,83,1,0,0,1
Why Melinda Gates Spends Time ‘Letting My Heart Break’,The New York Times,2020,12,6,83,1,0,0,0
"With 3 Billion Packages to Go, Online Shopping Faces Tough Holiday Test",The New York Times,2020,12,6,83,1,0,0,-1
Liberty Win the W.N.B.A. Draft Lottery Again,The New York Times,2020,12,6,83,1,0,0,1
Zanele Muholi Walks In With the Ancestors,The New York Times,2020,12,6,83,1,0,0,1
How Nick Kroll Became the Picasso of Puberty,The New York Times,2020,12,6,83,1,0,0,-1
The Sadness of the Trips Not Taken,The New York Times,2020,12,6,83,1,0,0,-1
How to Pretend You’re in Tokyo,The New York Times,2020,12,6,83,1,0,0,0
"Lights, Camera, Construction!",The New York Times,2020,12,6,83,1,0,0,1
Have You Sent Your Holiday Cards Yet?,The New York Times,2020,12,6,83,1,0,0,0
"Barbra Streisand Is, as Ever, Firmly in Control",The New York Times,2020,12,6,83,1,0,0,1
"Walter E. Williams, 84, Dies; Conservative Economist on Black Issues",The New York Times,2020,12,6,83,1,0,0,1
And Play Like a Girl She Did,The New York Times,2020,12,6,83,1,0,0,1
Exxon Under Pressure From New Activist Fund,The Wall Street Journal,2020,12,6,83,1,1,1,-1
The U.A.E. Needs U.S. Arms to Ward Off Iran,The Wall Street Journal,2020,12,6,83,1,1,1,-1
Georgia Rejects Trump’s Request to Reverse His Election Loss,The Wall Street Journal,2020,12,6,83,1,1,1,-1
Europe Seeks to Boost Pandemic-Damaged Economy by Spending,The Wall Street Journal,2020,12,6,83,1,1,1,-1
A Weak Visa Case Against Facebook,The Wall Street Journal,2020,12,6,83,1,1,1,-1
"Inside the Retreat of Jamie Dinan’s York, a One-Time Star Hedge Fund",The Wall Street Journal,2020,12,6,83,1,1,1,-1
Lawmakers Look to Short-Term Funding as Spending Talks Continue,The Wall Street Journal,2020,12,6,83,1,1,1,-1
The Challenges—and Rewards—of Deferring College During Covid,The Wall Street Journal,2020,12,6,83,1,1,1,1
What Are Contrary Indicators?,The Wall Street Journal,2020,12,6,83,1,1,1,0
Trump Runs the Stacey Abrams Playbook,The Wall Street Journal,2020,12,6,83,1,1,1,-1
Holocaust Survivors Deserve Their Day in Court,The Wall Street Journal,2020,12,6,83,1,1,1,0
Trial Lawyers vs. Arab-Israeli Peace,The Wall Street Journal,2020,12,6,83,1,1,1,1
Your Boss Can Restrict Your Holiday Plans in the Pandemic,The Wall Street Journal,2020,12,6,83,1,1,1,-1
Who’ll Get the Covid Vaccine First?,The Wall Street Journal,2020,12,6,83,1,1,1,-1
"Georgia Sen. Loeffler, Challenger Warnock Spar in Debate With Senate Control at Stake",The Wall Street Journal,2020,12,6,83,1,1,1,-1
Trump Claims Credit for Vaccines. Some of His Backers Don’t Want to Take Them.,The New York Times,2020,12,19,84,1,0,0,-1
New York City Will Change Many Selective Schools to Address Segregation,The New York Times,2020,12,19,84,1,0,0,-1
Trump’s Future: Tons of Cash and Plenty of Options for Spending It,The New York Times,2020,12,19,84,1,0,0,1
‘I Don’t Like It’: Rome Reacts to Nativity Scene,The New York Times,2020,12,19,84,1,0,0,-1
Who Gets to Breathe Clean Air in New Delhi?,The New York Times,2020,12,19,84,1,0,0,1
Justices Put Off Ruling on Trump Plan for Unauthorized Immigrants and Census,The New York Times,2020,12,19,84,1,0,0,0
United Helps to Contact Passengers After Possible Covid-19-Related Death on Flight,The New York Times,2020,12,19,84,1,0,0,1
Here’s What People With Allergies Should Know About Covid Vaccines,The New York Times,2020,12,19,84,1,0,0,-1
Lara Trump served on the board of a company through which the Trump political operation spent more than $700 million.,The New York Times,2020,12,19,84,1,0,0,0
"Carrier Plant Is Bustling, but Workers Are Wary as Trump Exits",The New York Times,2020,12,19,84,1,0,0,-1
"Employers Can Require Workers to Get Covid-19 Vaccine, U.S. Says",The New York Times,2020,12,19,84,1,0,0,-1
"Tiger Woods, Playing Partner and Parent",The New York Times,2020,12,19,84,1,0,0,1
‘Break It All’ Celebrates the Oppositional Energy of Latin Rock,The New York Times,2020,12,19,84,1,0,0,1
"A Riveting ISIS Story, Told in a Times Podcast, Falls Apart",The New York Times,2020,12,19,84,1,0,0,-1
Fire Robert Wilkie,The New York Times,2020,12,19,84,1,0,0,0
"With Ski Resorts Closed Across Europe, Die-Hards Descend on Switzerland",The Wall Street Journal,2020,12,19,84,1,1,1,-1
The World’s Largest Sovereign-Wealth Fund Weighs a More Active Approach,The Wall Street Journal,2020,12,19,84,1,1,1,1
Judy Garland’s Good Tidings,The Wall Street Journal,2020,12,19,84,1,1,1,1
The Darker Side of Christmas,The Wall Street Journal,2020,12,19,84,1,1,1,0
Pepper...and Salt,The Wall Street Journal,2020,12,19,84,1,1,1,1
Photos of the Week,The Wall Street Journal,2020,12,19,84,1,1,1,1
Covid-19 Vaccine Makers Tap Contractors to Produce Billions of Doses,The Wall Street Journal,2020,12,19,84,1,1,1,0
College Football’s 2020 Grid of Chaos,The Wall Street Journal,2020,12,19,84,1,1,1,-1
French Prosecutors Bring Rape Charges Against Epstein Associate,The Wall Street Journal,2020,12,19,84,1,1,1,0
"This Ford Is Straight Out of the ’70s, 8-Track Included",The Wall Street Journal,2020,12,19,84,1,1,1,-1
New Covid-19 Surge Sweeps Across Latin America,The Wall Street Journal,2020,12,19,84,1,1,1,1
U.K. Orders Fresh Lockdowns to Curb New Covid-19 Strain,The Wall Street Journal,2020,12,19,84,1,1,1,-1
‘Salman Toor: How Will I Know’ Review: A Contemporary Painter’s Poignant Scenes,The Wall Street Journal,2020,12,19,84,1,1,1,1
Photos: Wanna Feel Old?,The Wall Street Journal,2020,12,19,84,1,1,1,-1
What We Know About New Covid-19 Strain in England,The Wall Street Journal,2020,12,19,84,1,1,1,1
"In Beleaguered Babylon, Doing Battle Against Time, Water and Modern Civilization",The New York Times,2021,2,7,85,1,0,0,1
Migrant Families Force Biden to Confront New Border Crisis,The New York Times,2021,2,7,85,1,0,0,1
‘Freight Train’ Snowstorm Taking Aim at the East,The New York Times,2021,2,7,85,1,0,0,0
Biden Wants Harris to Have a Major Role. What It Is Hasn’t Been Defined.,The New York Times,2021,2,7,85,1,0,0,-1
Immunization Expert Accuses C.D.C. and Deloitte of Stealing Her Idea,The New York Times,2021,2,7,85,1,0,0,-1
"My New Job Did a Salary Bait and Switch, and I Want Out",The New York Times,2021,2,7,85,1,0,0,1
What Can You Actually Buy With Bitcoin?,The New York Times,2021,2,7,85,1,0,0,0
"Foo Fighters Wanted to Rule Rock. 25 Years Later, They’re Still Roaring.",The New York Times,2021,2,7,85,1,0,0,1
"Scenes From a Marriage, Patinkin-Style",The New York Times,2021,2,7,85,1,0,0,1
The Many Lives of Steven Yeun,The New York Times,2021,2,7,85,1,0,0,1
Coming Soon: The ‘Vaccine Passport’,The New York Times,2021,2,7,85,1,0,0,0
"Getting to Know You, Again",The New York Times,2021,2,7,85,1,0,0,1
Sarah Jessica Parker and Matthew Broderick Help Kick Off the 2021 Market,The New York Times,2021,2,7,85,1,0,0,1
Making the Most of Their Terrace,The New York Times,2021,2,7,85,1,0,0,1
Marjorie Taylor Greene and the Republican Perversion of ‘Freedom’,The New York Times,2021,2,7,85,1,0,0,1
The Case for Plain Vanilla Gets Its Day in Court,The Wall Street Journal,2021,2,7,85,1,1,1,1
"As Biden Decides What to Do With Border Wall, Landowners Are in Limbo",The Wall Street Journal,2021,2,7,85,1,1,1,-1
"Indian Glacier in Himalayan Valley Crumbles, Causing Flash Flooding",The Wall Street Journal,2021,2,7,85,1,1,1,-1
"Chicago, San Francisco Reach Tentative Deals With Teachers Unions on Reopening Schools",The Wall Street Journal,2021,2,7,85,1,1,1,-1
What to Do When There’s a Covid-19 Vaccine Glut,The Wall Street Journal,2021,2,7,85,1,1,1,-1
Reconnect With the Work Friends You Miss,The Wall Street Journal,2021,2,7,85,1,1,1,1
We Don’t Need Another Patriot Act,The Wall Street Journal,2021,2,7,85,1,1,1,1
Mediocrity Is Now Mandatory,The Wall Street Journal,2021,2,7,85,1,1,1,-1
Phone Protection Plans: Who Should Buy Them,The Wall Street Journal,2021,2,7,85,1,1,1,0
Rollout of AstraZeneca Covid-19 Vaccine Halted in South Africa,The Wall Street Journal,2021,2,7,85,1,1,1,-1
"George Shultz, Secretary of State Under Reagan, Dies at 100",The Wall Street Journal,2021,2,7,85,1,1,1,-1
Biden’s Troubling Latin Agenda,The Wall Street Journal,2021,2,7,85,1,1,1,-1
"From Amanda Gorman to the Weeknd, a Super Bowl Spectacle",The Wall Street Journal,2021,2,7,85,1,1,1,1
Senate Democrats See Short Trump Trial Amid Covid-19 Stimulus Push,The Wall Street Journal,2021,2,7,85,1,1,1,-1
‘Kill Switch’ Review: When 51 Votes Aren’t Enough,The Wall Street Journal,2021,2,7,85,1,1,1,0
"Stay or Go? Biden, Long a Critic of Afghan Deployments, Faces a Deadline",The New York Times,2021,2,17,86,1,0,0,-1
"In Turkey’s Safe Zone in Syria, Security and Misery Go Hand in Hand",The New York Times,2021,2,17,86,1,0,0,1
Father and Son Are Flown to Hospital After Icy Fall in Berlin,The New York Times,2021,2,17,86,1,0,0,-1
"Through Chattering Teeth, Texans Criticize Extended Power Outages",The New York Times,2021,2,17,86,1,0,0,-1
"Trump, in Scorching Attack on McConnell, Urges G.O.P. to Replace Him",The New York Times,2021,2,17,86,1,0,0,0
Winter Storm Disrupts Wide Swath of American Business,The New York Times,2021,2,17,86,1,0,0,0
"Stuck at Home, Pastry Chefs Find Freedom. New Yorkers Find Cookies.",The New York Times,2021,2,17,86,1,0,0,1
