Headline,Source,Year,Month,Day,Date_id,Pre-Covid,Bias,Cred,Sentiment
"Latinos, Long Dismissed in Hollywood, Push to Make Voices Heard",The New York Times,2020,11,26,82,1,0,0,-1
It’s Time for a Digital Detox. (You Know You Need It.),The New York Times,2020,11,26,82,1,0,0,1
How to Game Black Friday Travel Deals During a Pandemic,The New York Times,2020,11,26,82,1,0,0,1
We’re Still Smarter Than Computers,The New York Times,2020,11,26,82,1,0,0,1
The Most Human of Immortals,The New York Times,2020,11,26,82,1,0,0,1
The N.B.A. Slam Dunk Champion Cashes In,The New York Times,2020,11,26,82,1,0,0,1
"Nick Saban, Alabama’s Coach, Tests Positive for Virus",The New York Times,2020,11,26,82,1,0,0,-1
Debbie Allen’s Technique? It’s All About Tough Love,The New York Times,2020,11,26,82,1,0,0,0
Is Margaret Thatcher’s Hometown Ready to Put Her on a Pedestal?,The New York Times,2020,11,26,82,1,0,0,0
Eat Up! Drama is Served at These Family Dinners,The New York Times,2020,11,26,82,1,0,0,1
"Homeless Men Must Leave Upper West Side Hotel, Judge Rules",The New York Times,2020,11,26,82,1,0,0,-1
How ‘Blue Bloods’ and Other Shows Resumed Filming in Pandemic N.Y.C.,The New York Times,2020,11,26,82,1,0,0,-1
A Lonely New York Holiday: ‘Miss This One and Be Alive for the Next’,The New York Times,2020,11,26,82,1,0,0,1
Why Holiday Windows Still Matter,The New York Times,2020,11,26,82,1,0,0,-1
"Family History, Uncovered in Quarantine",The New York Times,2020,11,26,82,1,0,0,1
How College Students Are Helping Each Other Survive,The New York Times,2020,11,26,82,1,0,0,1
"Diego Maradona, One of Soccer’s Greatest Players, Is Dead at 60",The New York Times,2020,11,26,82,1,0,0,-1
"Priscilla Jana, Lawyer Who Battled Apartheid, Is Dead at 76",The New York Times,2020,11,26,82,1,0,0,-1
"Honestie Hodges, Whose Handcuffing Changed Police Policy, Is Dead at 14",The New York Times,2020,11,26,82,1,0,0,-1
Trump’s ‘Favorite Dictator’ Imprisoned My Husband — to Test Joe Biden,The New York Times,2020,11,26,82,1,0,0,-1
"Gavin Newsom, What Were You Thinking?",The New York Times,2020,11,26,82,1,0,0,-1
Reports of Hong Kong’s Death Are Greatly Exaggerated,The New York Times,2020,11,26,82,1,0,0,-1
The Elderly vs. Essential Workers: Who Should Get the Coronavirus Vaccine First?,The New York Times,2020,12,6,83,1,0,0,-1
Trump’s Final Days of Rage and Denial,The New York Times,2020,12,6,83,1,0,0,-1
The Epicenter,The New York Times,2020,12,6,83,1,0,0,1
"The Rise and Fall of Carl Lentz, the Celebrity Pastor of Hillsong Church",The New York Times,2020,12,6,83,1,0,0,1
"‘I Keep My Promises,’ Trump Said. Let’s Check.",The New York Times,2020,12,6,83,1,0,0,-1
Historic Church Damaged in East Village Fire,The New York Times,2020,12,6,83,1,0,0,-1
Japanese Space Capsule Ferries Bits of Asteroid to Earth,The New York Times,2020,12,6,83,1,0,0,1
A Race Against Time to Rescue a Reef From Climate Change,The New York Times,2020,12,6,83,1,0,0,1
"As Refugees, Their Options Were Limited. Others Saw a Profit.",The New York Times,2020,12,6,83,1,0,0,-1
"He Escaped Death as a Kamikaze Pilot. 70 Years Later, He Told His Story.",The New York Times,2020,12,6,83,1,0,0,1
Report Points to Microwave ‘Attack’ as Likely Source of Mystery Illnesses That Hit Diplomats and Spies,The New York Times,2020,12,6,83,1,0,0,-1
‘They’re Playing With Our Lives’: What Happens Next for DACA’s ‘Dreamers’,The New York Times,2020,12,6,83,1,0,0,1
Flaws in Census Count Imperil Trump Plan to Exclude Undocumented Immigrants,The New York Times,2020,12,6,83,1,0,0,-1
Republicans Pushed to Restrict Voting. Millions of Americans Pushed Back.,The New York Times,2020,12,6,83,1,0,0,-1
"At Rally for Georgia Senators, Trump Focuses on His Own Grievances",The New York Times,2020,12,6,83,1,0,0,1
"Cynthia Lummis, a Bull-Coaxing Conservative, Heads to the Senate",The New York Times,2020,12,6,83,1,0,0,-1
Why Melinda Gates Spends Time ‘Letting My Heart Break’,The New York Times,2020,12,6,83,1,0,0,0
"A Covid-Free Cruise Takes Planning, but the Strip Show Goes On",The New York Times,2020,12,6,83,1,0,0,-1
The Puzzle of Low Interest Rates,The New York Times,2020,12,6,83,1,0,0,-1
"With 3 Billion Packages to Go, Online Shopping Faces Tough Holiday Test",The New York Times,2020,12,6,83,1,0,0,-1
Police Drones Are Starting to Think for Themselves,The New York Times,2020,12,6,83,1,0,0,1
"In a Pandemic, Creative and Mostly Virtual Socializing",The New York Times,2020,12,6,83,1,0,0,1
Talking About Race Made Two N.F.L. Teammates Partners in Activism,The New York Times,2020,12,6,83,1,0,0,1
"As Premier League Gates Reopen, a Soothing Soundtrack Returns",The New York Times,2020,12,6,83,1,0,0,1
Liberty Win the W.N.B.A. Draft Lottery Again,The New York Times,2020,12,6,83,1,0,0,1
"How Francis Ford Coppola Got Pulled Back In to Make ‘The Godfather, Coda’",The New York Times,2020,12,6,83,1,0,0,0
2 Major Movies and a Life Shadowed by Pain and Perfectionism,The New York Times,2020,12,6,83,1,0,0,0
Zanele Muholi Walks In With the Ancestors,The New York Times,2020,12,6,83,1,0,0,1
Surviving on Hot Plates and Takeout: 73 Days Without Cooking Gas,The New York Times,2020,12,6,83,1,0,0,1
How Santa Plans to Keep Everyone Safe This Year,The New York Times,2020,12,6,83,1,0,0,1
We Met Them in the Depths of the Pandemic. How Are They Doing Now?,The New York Times,2020,12,6,83,1,0,0,-1
"‘Selena: The Series,’ Dreaming of Her",The New York Times,2020,12,6,83,1,0,0,1
Barry Gibb Has a Mission: ‘Keep the Music Alive’,The New York Times,2020,12,6,83,1,0,0,1
"Interabled YouTubers, ‘Cole and Charisma,’ Celebrate Wedding",The New York Times,2020,12,6,83,1,0,0,1
The Social Life of Forests,The New York Times,2020,12,6,83,1,0,0,1
India’s Leading Documentary Filmmaker Has a Warning,The New York Times,2020,12,6,83,1,0,0,1
How Nick Kroll Became the Picasso of Puberty,The New York Times,2020,12,6,83,1,0,0,-1
The Newest Hotel Amenity? Virus-Scrubbed Air,The New York Times,2020,12,6,83,1,0,0,-1
The Sadness of the Trips Not Taken,The New York Times,2020,12,6,83,1,0,0,-1
How to Pretend You’re in Tokyo,The New York Times,2020,12,6,83,1,0,0,0
"Lights, Camera, Construction!",The New York Times,2020,12,6,83,1,0,0,1
Median Home Price Sets New Record in California,The New York Times,2020,12,6,83,1,0,0,1
That Home You Made With Your Ex? ‘Say Goodbye to Everything’,The New York Times,2020,12,6,83,1,0,0,0
"Candice Bergen, Woman Who’s Had It All",The New York Times,2020,12,6,83,1,0,0,1
Have You Sent Your Holiday Cards Yet?,The New York Times,2020,12,6,83,1,0,0,0
The Pandemic Arrived. His Text Back Did Not.,The New York Times,2020,12,6,83,1,0,0,-1
"Barbra Streisand Is, as Ever, Firmly in Control",The New York Times,2020,12,6,83,1,0,0,1
"Patti LaBelle, the Doyenne of Philadelphia Soul",The New York Times,2020,12,6,83,1,0,0,1
The Grit and Glory of Dolly Parton,The New York Times,2020,12,6,83,1,0,0,1
"Walter E. Williams, 84, Dies; Conservative Economist on Black Issues",The New York Times,2020,12,6,83,1,0,0,1
"Irina Antonova, Grande Dame of Russian Museum World, Dies at 98",The New York Times,2020,12,6,83,1,0,0,-1
"Warren Berlinger, Film and Television Character Actor, Dies at 83",The New York Times,2020,12,6,83,1,0,0,-1
The Decency Agenda,The New York Times,2020,12,6,83,1,0,0,1
And Play Like a Girl She Did,The New York Times,2020,12,6,83,1,0,0,1
A King Above and Beyond Politics,The New York Times,2020,12,6,83,1,0,0,1
"F.D.A. Authorizes Moderna Vaccine, Adding Millions of Doses to U.S. Supply",The New York Times,2020,12,19,84,1,0,0,1
Trump Claims Credit for Vaccines. Some of His Backers Don’t Want to Take Them.,The New York Times,2020,12,19,84,1,0,0,-1
New York City Will Change Many Selective Schools to Address Segregation,The New York Times,2020,12,19,84,1,0,0,-1
Trump’s Future: Tons of Cash and Plenty of Options for Spending It,The New York Times,2020,12,19,84,1,0,0,1
The Next 3 Months Are Going to Be Pure Hell,The New York Times,2020,12,19,84,1,0,0,-1
‘Didn’t Feel a Thing’: Pence Receives Coronavirus Vaccine,The New York Times,2020,12,19,84,1,0,0,-1
‘I Don’t Like It’: Rome Reacts to Nativity Scene,The New York Times,2020,12,19,84,1,0,0,-1
‘Ma Rainey’s Black Bottom’ | Anatomy of a Scene,The New York Times,2020,12,19,84,1,0,0,1
Who Gets to Breathe Clean Air in New Delhi?,The New York Times,2020,12,19,84,1,0,0,1
"An Ex-Governor Is Gunned Down, Punctuating a Deadly Year for Mexico",The New York Times,2020,12,19,84,1,0,0,-1
‘A Social Species’: How Kangaroos Communicate With People,The New York Times,2020,12,19,84,1,0,0,1
Justices Put Off Ruling on Trump Plan for Unauthorized Immigrants and Census,The New York Times,2020,12,19,84,1,0,0,0
United Helps to Contact Passengers After Possible Covid-19-Related Death on Flight,The New York Times,2020,12,19,84,1,0,0,1
Here’s What People With Allergies Should Know About Covid Vaccines,The New York Times,2020,12,19,84,1,0,0,-1
Congress Clears Two-Day Spending Extension to Finalize Stimulus Deal,The New York Times,2020,12,19,84,1,0,0,-1
Barr Says C.I.A. ‘Stayed in Its Lane’ in Examining Russian Election Interference,The New York Times,2020,12,19,84,1,0,0,0
Lara Trump served on the board of a company through which the Trump political operation spent more than $700 million.,The New York Times,2020,12,19,84,1,0,0,0
"How May We Serve You? For Restaurant Chains, It Depends on the Location",The New York Times,2020,12,19,84,1,0,0,0
"Carrier Plant Is Bustling, but Workers Are Wary as Trump Exits",The New York Times,2020,12,19,84,1,0,0,-1
"Employers Can Require Workers to Get Covid-19 Vaccine, U.S. Says",The New York Times,2020,12,19,84,1,0,0,-1
"Tesla, Profitable at Last, Bulls Its Way Into the S&P 500",The New York Times,2020,12,19,84,1,0,0,1
Zoom Executive Accused of Disrupting Calls at China’s Behest,The New York Times,2020,12,19,84,1,0,0,-1
Sony Removes Cyberpunk 2077 From PlayStation Store After Complaints,The New York Times,2020,12,19,84,1,0,0,-1
"Tiger Woods, Playing Partner and Parent",The New York Times,2020,12,19,84,1,0,0,1
"‘Canelo’ and ‘Triple G’ Are Boxing, but Not Their Third Bout",The New York Times,2020,12,19,84,1,0,0,-1
"Its Football Season Over, Cal Wonders: Was It Worth It?",The New York Times,2020,12,19,84,1,0,0,-1
They Died in the French and Indian War. Their Remains Await Reburial.,The New York Times,2020,12,19,84,1,0,0,0
‘Break It All’ Celebrates the Oppositional Energy of Latin Rock,The New York Times,2020,12,19,84,1,0,0,1
Kaley Cuoco Thanks You for Flying With ‘The Flight Attendant’,The New York Times,2020,12,19,84,1,0,0,1
"An Unprepared N.Y.P.D. Badly Mishandled Floyd Protests, Watchdog Says",The New York Times,2020,12,19,84,1,0,0,-1
Buried Under Snow in a Car for 10 Hours. Who Would Come to the Rescue?,The New York Times,2020,12,19,84,1,0,0,-1
Ghislaine Maxwell Calls Jail Oppressive. Prosecutors Say She Has It Easy.,The New York Times,2020,12,19,84,1,0,0,-1
"A Riveting ISIS Story, Told in a Times Podcast, Falls Apart",The New York Times,2020,12,19,84,1,0,0,-1
Chinese Journalist Who Documented Communist History Is Detained in Beijing,The New York Times,2020,12,19,84,1,0,0,-1
Their Publishing Imprint Closed. Now They’re Bringing It Back.,The New York Times,2020,12,19,84,1,0,0,-1
"Harold Budd, Composer of Spaciousness and Calm, Dies at 84",The New York Times,2020,12,19,84,1,0,0,1
"Don Fowler, Democratic Co-Chairman Under Clinton, Dies at 85",The New York Times,2020,12,19,84,1,0,0,-1
Fire Robert Wilkie,The New York Times,2020,12,19,84,1,0,0,0
Facebook’s Tone-Deaf Attack on Apple,The New York Times,2020,12,19,84,1,0,0,-1
"Punch After Punch, Rape After Rape, a Murderer Was Made",The New York Times,2020,12,19,84,1,0,0,-1
"Pandemic’s Toll on Housing: Falling Behind, Doubling Up",The New York Times,2021,2,7,85,1,0,0,-1
‘Nobody Tells Daddy No’: A Housing Boss’s Many Abuse Cases,The New York Times,2021,2,7,85,1,0,0,1
To Fight or Hide: Fear Grips Myanmar With Military Back in Charge,The New York Times,2021,2,7,85,1,0,0,0
"Pushing QAnon and Stolen Election Lies, Flynn Re-emerges",The New York Times,2021,2,7,85,1,0,0,1
The First Step Is Admitting You Have a Problem,The New York Times,2021,2,7,85,1,0,0,1
"In Afghanistan, a Booming Kidney Trade Preys on the Poor",The New York Times,2021,2,7,85,1,0,0,-1
"In Beleaguered Babylon, Doing Battle Against Time, Water and Modern Civilization",The New York Times,2021,2,7,85,1,0,0,1
Public Buildings Set Ablaze in Chile After Police Shoot Street Juggler,The New York Times,2021,2,7,85,1,0,0,-1
Migrant Families Force Biden to Confront New Border Crisis,The New York Times,2021,2,7,85,1,0,0,1
Anti-Vaccine Activists Emboldened in California,The New York Times,2021,2,7,85,1,0,0,1
‘Freight Train’ Snowstorm Taking Aim at the East,The New York Times,2021,2,7,85,1,0,0,0
Biden Wants Harris to Have a Major Role. What It Is Hasn’t Been Defined.,The New York Times,2021,2,7,85,1,0,0,-1
Trump Lawyer Asks to Pause Impeachment Trial if It Runs Into Sabbath,The New York Times,2021,2,7,85,1,0,0,-1
Immunization Expert Accuses C.D.C. and Deloitte of Stealing Her Idea,The New York Times,2021,2,7,85,1,0,0,-1
HNA Was Once China’s Biggest Dealmaker. Now It Faces Bankruptcy.,The New York Times,2021,2,7,85,1,0,0,-1
Housing Parents in a Pandemic: How About the Backyard?,The New York Times,2021,2,7,85,1,0,0,-1
"My New Job Did a Salary Bait and Switch, and I Want Out",The New York Times,2021,2,7,85,1,0,0,1
How the United States Lost to Hackers,The New York Times,2021,2,7,85,1,0,0,0
"On Ballet TikTok, a Place for Young Dancers to Be Real",The New York Times,2021,2,7,85,1,0,0,1
What Can You Actually Buy With Bitcoin?,The New York Times,2021,2,7,85,1,0,0,0
"Through Genetics, Luck or ‘Prehab,’ Tom Brady Endures at 43",The New York Times,2021,2,7,85,1,0,0,0
"At the Super Bowl, Antonio Brown Tries to Move On. Many Cannot.",The New York Times,2021,2,7,85,1,0,0,-1
Growing Chorus of N.B.A. Stars Boos League’s Virus Strategy,The New York Times,2021,2,7,85,1,0,0,-1
"Foo Fighters Wanted to Rule Rock. 25 Years Later, They’re Still Roaring.",The New York Times,2021,2,7,85,1,0,0,1
How the Pandemic Is Coming to Prime Time (or Not),The New York Times,2021,2,7,85,1,0,0,0
"Celeste, a Young Singer With an Old Soul, Makes Her Move",The New York Times,2021,2,7,85,1,0,0,1
Don’t Hate the SoulCycle Celeb Who Got the Vaccine. Hate the System.,The New York Times,2021,2,7,85,1,0,0,-1
"Facing Deficit, Met Considers Selling Art to Help Pay the Bills",The New York Times,2021,2,7,85,1,0,0,-1
‘I Am Blown Away’: Strangers Are Helping Strangers Get Vaccinated,The New York Times,2021,2,7,85,1,0,0,1
Lawsuits Take the Lead in Fight Against Disinformation,The New York Times,2021,2,7,85,1,0,0,0
The Working Woman’s Anthem ‘9 to 5’ Needed an Update. But This?,The New York Times,2021,2,7,85,1,0,0,-1
"Scenes From a Marriage, Patinkin-Style",The New York Times,2021,2,7,85,1,0,0,1
The Many Lives of Steven Yeun,The New York Times,2021,2,7,85,1,0,0,1
Risking Everything to Come to America on the Open Ocean,The New York Times,2021,2,7,85,1,0,0,-1
Even Jodie Foster Is Still Trying to Figure Jodie Foster Out,The New York Times,2021,2,7,85,1,0,0,0
Coming Soon: The ‘Vaccine Passport’,The New York Times,2021,2,7,85,1,0,0,0
The Hidden Epidemic on Travel’s Front Line,The New York Times,2021,2,7,85,1,0,0,0
Travel and the Art of Anticipation,The New York Times,2021,2,7,85,1,0,0,1
"Getting to Know You, Again",The New York Times,2021,2,7,85,1,0,0,1
Sarah Jessica Parker and Matthew Broderick Help Kick Off the 2021 Market,The New York Times,2021,2,7,85,1,0,0,1
Making the Most of Their Terrace,The New York Times,2021,2,7,85,1,0,0,1
The Mushrooms Will Survive Us,The New York Times,2021,2,7,85,1,0,0,0
‘Bridgerton’ Is Just the Beginning,The New York Times,2021,2,7,85,1,0,0,1
It’s Not Every Day We Get a New Blue,The New York Times,2021,2,7,85,1,0,0,-1
A Breakout Portrait Artist Invested in Asian Representation,The New York Times,2021,2,7,85,1,0,0,1
A Photo That Captures a Busier Bygone Era in New York,The New York Times,2021,2,7,85,1,0,0,1
"A Famous Prada Print, Back With a Twist",The New York Times,2021,2,7,85,1,0,0,1
"Leon Spinks, Boxer Who Took Ali’s Crown and Lost It, Dies at 67",The New York Times,2021,2,7,85,1,0,0,-1
"Margaret C. Snyder, the U.N.’s ‘First Feminist,’ Dies at 91",The New York Times,2021,2,7,85,1,0,0,-1
"Richard Feigen, Gallerist and Champion of Art, Dies at 90",The New York Times,2021,2,7,85,1,0,0,-1
The Task Ahead for Biden on Climate,The New York Times,2021,2,7,85,1,0,0,1
The Ugly Secrets Behind the Costco Chicken,The New York Times,2021,2,7,85,1,0,0,-1
Marjorie Taylor Greene and the Republican Perversion of ‘Freedom’,The New York Times,2021,2,7,85,1,0,0,1
A Glimpse of America’s Future: Climate Change Means Trouble for Power Grids,The New York Times,2021,2,17,86,1,0,0,1
"Stay or Go? Biden, Long a Critic of Afghan Deployments, Faces a Deadline",The New York Times,2021,2,17,86,1,0,0,-1
"In Turkey’s Safe Zone in Syria, Security and Misery Go Hand in Hand",The New York Times,2021,2,17,86,1,0,0,1
Daniil Medvedev Finds Another Way of Playing Professional Tennis,The New York Times,2021,2,17,86,1,0,0,1
The New Debt Prisons,The New York Times,2021,2,17,86,1,0,0,-1
Millions in Texas Are Without Power After Storm,The New York Times,2021,2,17,86,1,0,0,-1
Father and Son Are Flown to Hospital After Icy Fall in Berlin,The New York Times,2021,2,17,86,1,0,0,-1
Biden Will Speak With Israeli Prime Minister Netanyahu ‘Soon’,The New York Times,2021,2,17,86,1,0,0,1
"At Rio’s Carnival, Vaccine Jabs Are In, Glitter and Samba Out",The New York Times,2021,2,17,86,1,0,0,1
Trial for Aung San Suu Kyi Begins in Secret,The New York Times,2021,2,17,86,1,0,0,1
Accusations of Sexual Harassment Rock Greek Arts World,The New York Times,2021,2,17,86,1,0,0,-1
Mapping the Winter Storm’s Impact,The New York Times,2021,2,17,86,1,0,0,1
"Through Chattering Teeth, Texans Criticize Extended Power Outages",The New York Times,2021,2,17,86,1,0,0,-1
Police Forces Have Long Tried to Weed Out Extremists in the Ranks. Then Came the Capitol Riot.,The New York Times,2021,2,17,86,1,0,0,-1
"On Trump, Michigan Republicans Lean One Way: ‘Fealty at All Costs’",The New York Times,2021,2,17,86,1,0,0,-1
Biden Works to Leverage Senate Ties to Power His Agenda,The New York Times,2021,2,17,86,1,0,0,1
"Trump, in Scorching Attack on McConnell, Urges G.O.P. to Replace Him",The New York Times,2021,2,17,86,1,0,0,0
"To Plug a Pension Gap, This City Rented Its Streets. To Itself.",The New York Times,2021,2,17,86,1,0,0,-1
Winter Storm Disrupts Wide Swath of American Business,The New York Times,2021,2,17,86,1,0,0,0
A Hidden Hurdle in Efforts to Diversify Boardrooms,The New York Times,2021,2,17,86,1,0,0,-1
The Auto Industry Bets Its Future on Batteries,The New York Times,2021,2,17,86,1,0,0,-1
"New York Sues Amazon, Saying It Inadequately Protected Workers From Covid-19",The New York Times,2021,2,17,86,1,0,0,-1
Technology Executive Apologizes After Dozens of Event Attendees Contract Covid-19,The New York Times,2021,2,17,86,1,0,0,-1
"Serena Williams, Refreshed and Rolling, Sets Up Showdown With Osaka",The New York Times,2021,2,17,86,1,0,0,1
Aslan Karatsev of Russia Continues an Unlikely Run at Australian Open,The New York Times,2021,2,17,86,1,0,0,0
"The Daytona 500 Champion Isn’t Surprised He Won, Even if You Are",The New York Times,2021,2,17,86,1,0,0,-1
A Painter Explores His Royal Roots,The New York Times,2021,2,17,86,1,0,0,1
Opera Singers Help Covid-19 Patients Learn to Breathe Again,The New York Times,2021,2,17,86,1,0,0,1
The World Grieves for Millions. An Artist Grieves for One.,The New York Times,2021,2,17,86,1,0,0,1
Trump Tower’s Neighbors Are Relieved as Barricades Come Down,The New York Times,2021,2,17,86,1,0,0,-1
"Amy Cooper, Who Falsely Accused Black Bird-Watcher, Has Charge Dismissed",The New York Times,2021,2,17,86,1,0,0,-1
Corey Johnson Exited the N.Y.C. Mayor’s Race. Will He Run for Comptroller?,The New York Times,2021,2,17,86,1,0,0,-1
"As Fox News Struggles at Home, Murdoch Brings Its Playbook to the U.K.",The New York Times,2021,2,17,86,1,0,0,0
"In Videos, Dubai Princess Says She Is a ‘Hostage’",The New York Times,2021,2,17,86,1,0,0,-1
Vox Finds Its Next Top Editor at The Atlantic,The New York Times,2021,2,17,86,1,0,0,1
"Stuck at Home, Pastry Chefs Find Freedom. New Yorkers Find Cookies.",The New York Times,2021,2,17,86,1,0,0,1
There’s No Better Time for Maximalist Brownies,The New York Times,2021,2,17,86,1,0,0,1
Can a Fine Whiskey Age Overnight?,The New York Times,2021,2,17,86,1,0,0,0
Oregon Is Vaccinating Teachers. It Might Not Be Enough to Reopen Schools.,The New York Times,2021,2,17,86,1,0,0,-1
"To Get Their Lives Back, Teens Volunteer for Vaccine Trials",The New York Times,2021,2,17,86,1,0,0,0
Piecing Together the Next Pandemic,The New York Times,2021,2,17,86,1,0,0,-1
"Bernard Lown, Inventive Heart Doctor and Antiwar Activist, Dies at 99",The New York Times,2021,2,17,86,1,0,0,-1
"Kathleen Ham, Who Met Her Rapist Twice in Court, Dies at 73",The New York Times,2021,2,17,86,1,0,0,-1
"Johnny Pacheco, Who Helped Bring Salsa to the World, Dies at 85",The New York Times,2021,2,17,86,1,0,0,-1
"What Trump, San Francisco and the Deer in My Backyard Have in Common",The New York Times,2021,2,17,86,1,0,0,1
They Say They Are Attacking Abortion. They Are Really Hurting the Poor.,The New York Times,2021,2,17,86,1,0,0,-1
America’s Brutal Racial History Is Written All Over Our Genes,The New York Times,2021,2,17,86,1,0,0,-1
Rich Countries Signed Away a Chance to Vaccinate the World,The New York Times,2021,3,22,87,1,0,0,1
"Assaulting the Truth, Ron Johnson Helps Erode Confidence in Government",The New York Times,2021,3,22,87,1,0,0,0
"Evidence in Capitol Attack Most Likely Supports Sedition Charges, Prosecutor Says",The New York Times,2021,3,22,87,1,0,0,-1
The Private Lives of Strippers,The New York Times,2021,3,22,87,1,0,0,1
"There Are Two Asian-Americas, and One Is Invisible",The New York Times,2021,3,22,87,1,0,0,1
‘We’ve Lost the Line!’: Radio Traffic Reveals Police Under Siege at Capitol,The New York Times,2021,3,22,87,1,0,0,0
Police Break Up Spring Break Crowds in Miami Beach,The New York Times,2021,3,22,87,1,0,0,1
Defense Secretary Austin Makes Unannounced Visit to Afghanistan,The New York Times,2021,3,22,87,1,0,0,0
Think Covid’s Messed Up Your Travel Plans? Try Getting Into China.,The New York Times,2021,3,22,87,1,0,0,-1
"After Sarah Everard’s Killing, Women’s Groups Want Change, Not More Policing",The New York Times,2021,3,22,87,1,0,0,0
"In Kabul’s Streets, Dogs Rule the Night",The New York Times,2021,3,22,87,1,0,0,1
Fully Vaccinated and Time to Party: If You Are 70,The New York Times,2021,3,22,87,1,0,0,1
"After Spa Attacks, Officers Handcuffed Victim’s Anguished Husband for Four Hours",The New York Times,2021,3,22,87,1,0,0,-1
"Meet Wyoming’s New Black Sheriff, the First in State History",The New York Times,2021,3,22,87,1,0,0,1
"Postal Service Struggles to Speed Up Delivery, Compounding Its Troubles",The New York Times,2021,3,22,87,1,0,0,-1
Why Some Georgia Lawmakers Want Last Week’s Shootings Labeled Hate Crimes,The New York Times,2021,3,22,87,1,0,0,-1
Clash Between Union Campaigns and Private Property at Supreme Court,The New York Times,2021,3,22,87,1,0,0,-1
"Recast as ‘Stimmies,’ Federal Relief Checks Drive a Stock Buying Spree",The New York Times,2021,3,22,87,1,0,0,-1
‘A Perfect World’ Around Every Miniature Bend,The New York Times,2021,3,22,87,1,0,0,1
"$29 Billion Railroad Merger to Connect U.S., Mexico and Canada",The New York Times,2021,3,22,87,1,0,0,1
"After Tony Hsieh’s Shocking Death, Zappos Looks to Move Forward",The New York Times,2021,3,22,87,1,0,0,1
The Great Amazon Flip-a-Thon,The New York Times,2021,3,22,87,1,0,0,1
Résumé-Writing Tips to Help You Get Past the A.I. Gatekeepers,The New York Times,2021,3,22,87,1,0,0,1
"The Loyola-Chicago Ramblers, and Sister Jean, Return to the Round of 16",The New York Times,2021,3,22,87,1,0,0,1
San Antonio Is Quiet at Outset of Women’s Basketball Tournament,The New York Times,2021,3,22,87,1,0,0,-1
When Game Day Is a Crime Scene,The New York Times,2021,3,22,87,1,0,0,0
Julie Mehretu’s Reckoning With Success,The New York Times,2021,3,22,87,1,0,0,1
Excellence Runs in the Family. Her Novel’s Heroine Wants Something Else.,The New York Times,2021,3,22,87,1,0,0,1
TV’s Battle of the Binge: Why the Wait Can Be Worth It,The New York Times,2021,3,22,87,1,0,0,-1
Mixed Virus Data Has Some Experts Questioning Pace of N.Y.C. Reopening,The New York Times,2021,3,22,87,1,0,0,-1
"$325,000 Settlement for Teacher Over Trump References Removed From Yearbook",The New York Times,2021,3,22,87,1,0,0,-1
New York Renters in Covid Hot Spots Are Four Times More Likely to Face Eviction,The New York Times,2021,3,22,87,1,0,0,-1
He Redefined ‘Racist.’ Now He’s Trying to Build a Newsroom.,The New York Times,2021,3,22,87,1,0,0,-1
Ken Burns Still Has Faith in a Shared American Story,The New York Times,2021,3,22,87,1,0,0,1
Take a Journey Through 125 Years of Book Review History,The New York Times,2021,3,22,87,1,0,0,1
"Kent Taylor, Texas Roadhouse Founder and C.E.O., Dies at 65",The New York Times,2021,3,22,87,1,0,0,-1
"Elsa Peretti, Star Designer of Elegant Jewelry, Dies at 80",The New York Times,2021,3,22,87,1,0,0,-1
"Nawal el Saadawi, Advocate for Women in the Arab World, Dies at 89",The New York Times,2021,3,22,87,1,0,0,-1
Exploiting Black Fears of False Persecution,The New York Times,2021,3,22,87,1,0,0,-1
Why Do British Uber Drivers Deserve Better Benefits?,The New York Times,2021,3,22,87,1,0,0,-1
Michigan’s Covid Wards Are Filling Up With Younger Patients,The New York Times,2021,4,26,88,1,0,0,1
Split-Second Decisions: How a Supreme Court Case Shaped Modern Policing,The New York Times,2021,4,26,88,1,0,0,1
Terrorist Group Steps Into Venezuela as Lawlessness Grows,The New York Times,2021,4,26,88,1,0,0,-1
Phuket Was Poised for Tourism Comeback. A Covid Surge Dashed Those Hopes.,The New York Times,2021,4,26,88,1,0,0,-1
How ICE’s Mishandling of Covid-19 Fueled Outbreaks Around the Country,The New York Times,2021,4,26,88,1,0,0,-1
4 Takeaways From Our Investigation Into ICE’s Mishandling of Covid-19,The New York Times,2021,4,26,88,1,0,0,1
Fire at Baghdad Hospital Packed With Covid Patients Kills at Least 82,The New York Times,2021,4,26,88,1,0,0,-1
"Iran’s Foreign Minister, in Leaked Tape, Says Revolutionary Guards Set Policies",The New York Times,2021,4,26,88,1,0,0,-1
E.U. Set to Let Vaccinated U.S. Tourists Visit This Summer,The New York Times,2021,4,26,88,1,0,0,1
Rural Ambulance Crews Have Run Out of Money and Volunteers,The New York Times,2021,4,26,88,1,0,0,-1
"$1 Million in Toxic Bleach Sold as ‘Miracle’ Cure, Officials Say",The New York Times,2021,4,26,88,1,0,0,-1
Overdue VHS Tape From 1999 Leads to Warrant for Embezzlement,The New York Times,2021,4,26,88,1,0,0,-1
"Half a Year After Trump’s Defeat, Arizona Republicans Are Recounting the Vote",The New York Times,2021,4,26,88,1,0,0,-1
"Federal Aid to Renters Moves Slowly, Leaving Many at Risk",The New York Times,2021,4,26,88,1,0,0,-1
"Kevin McCarthy, Four Months After Jan. 6, Still on Defensive Over Trump",The New York Times,2021,4,26,88,1,0,0,-1
